time,temp,tmin,tmax,prcp,year,month,season,temp_rolling_avg
2022-11-10,28.9,25.8,32.1,0.0,2022,11,Sèche longue,28.35666666666667
2022-11-11,28.7,25.75,31.9,0.0,2022,11,Sèche longue,28.44
2022-11-13,28.1,25.700000000000003,31.6,0.0,2022,11,Sèche longue,28.423333333333332
2022-11-14,28.3,25.650000000000002,31.5,0.0,2022,11,Sèche longue,28.45333333333333
2022-11-15,28.4,25.6,31.5,0.0,2022,11,Sèche longue,28.46
2022-11-16,28.7,25.9,31.7,0.0,2022,11,Sèche longue,28.476666666666667
2022-11-17,28.6,25.566666666666666,31.3,0.0,2022,11,Sèche longue,28.50333333333333
2022-11-19,27.7,25.23333333333333,31.3,13.0,2022,11,Sèche longue,28.55
2022-11-21,28.1,24.9,31.1,6.1,2022,11,Sèche longue,28.566666666666666
2022-11-22,28.5,25.5,31.1,0.0,2022,11,Sèche longue,28.543333333333333
2022-11-23,28.1,25.25,31.2,0.3,2022,11,Sèche longue,28.543333333333337
2022-11-24,28.0,25.0,31.5,0.0,2022,11,Sèche longue,28.57
2022-11-25,28.4,25.5,32.1,0.0,2022,11,Sèche longue,28.57333333333333
2022-11-26,29.0,26.8,31.5,0.0,2022,11,Sèche longue,28.563333333333333
2022-11-27,28.8,26.5,31.8,0.0,2022,11,Sèche longue,28.546666666666667
2022-11-28,28.7,26.2,31.4,0.0,2022,11,Sèche longue,28.52333333333333
2022-11-29,28.1,25.9,31.7,0.0,2022,11,Sèche longue,28.513333333333332
2022-11-30,28.5,25.0,31.7,0.0,2022,11,Sèche longue,28.51
2022-12-01,28.8,25.6,31.6,0.0,2022,12,Sèche longue,28.52
2022-12-02,28.7,25.7,31.8,0.0,2022,12,Sèche longue,28.52333333333333
2022-12-03,28.9,25.7,31.5,0.0,2022,12,Sèche longue,28.519999999999996
2022-12-05,29.2,25.7,32.0,0.0,2022,12,Sèche longue,28.486666666666668
2022-12-06,28.9,25.7,31.9,0.0,2022,12,Sèche longue,28.426666666666666
2022-12-08,28.4,25.7,31.4,0.0,2022,12,Sèche longue,28.406666666666663
2022-12-10,28.4,25.733333333333334,31.8,0.0,2022,12,Sèche longue,28.386666666666663
2022-12-11,28.5,25.766666666666666,32.4,0.0,2022,12,Sèche longue,28.349999999999998
2022-12-12,28.6,25.8,31.4,0.0,2022,12,Sèche longue,28.316666666666666
2022-12-13,28.6,25.55,31.5,0.0,2022,12,Sèche longue,28.243333333333336
2022-12-14,28.7,25.3,32.0,0.0,2022,12,Sèche longue,28.17666666666667
2022-12-15,28.4,25.4,31.3,0.0,2022,12,Sèche longue,28.096666666666668
2022-12-16,28.6,25.5,31.4,0.0,2022,12,Sèche longue,28.033333333333335
2022-12-17,28.6,25.8,31.3,0.0,2022,12,Sèche longue,28.00333333333333
2022-12-18,28.4,26.0,32.1,0.0,2022,12,Sèche longue,28.013333333333332
2022-12-19,28.4,25.0,34.5,0.0,2022,12,Sèche longue,28.02
2022-12-21,28.3,24.7,31.1,0.0,2022,12,Sèche longue,28.00333333333333
2022-12-23,27.7,21.9,32.8,0.0,2022,12,Sèche longue,27.953333333333333
2022-12-24,26.8,21.9,33.7,0.0,2022,12,Sèche longue,27.930000000000003
2022-12-27,27.1,21.0,33.3,0.0,2022,12,Sèche longue,27.91
2022-12-28,27.5,21.2,34.0,0.0,2022,12,Sèche longue,27.9
2022-12-29,27.4,22.0,31.5,0.0,2022,12,Sèche longue,27.930000000000003
2022-12-30,27.1,23.4,32.3,0.0,2022,12,Sèche longue,27.959999999999997
2023-01-01,25.8,19.7,32.9,0.0,2023,1,Sèche longue,27.973333333333333
2023-01-02,26.4,20.0,33.9,0.0,2023,1,Sèche longue,27.993333333333336
2023-01-03,26.6,20.3,32.2,0.0,2023,1,Sèche longue,28.01
2023-01-04,26.9,21.6,32.7,0.0,2023,1,Sèche longue,28.029999999999998
2023-01-06,27.8,24.8,31.0,0.0,2023,1,Sèche longue,28.06
2023-01-07,28.4,25.7,31.3,0.0,2023,1,Sèche longue,28.063333333333333
2023-01-08,28.7,25.2,32.1,0.0,2023,1,Sèche longue,28.08
2023-01-10,28.3,24.8,33.6,0.0,2023,1,Sèche longue,28.076666666666664
2023-01-12,27.2,23.9,33.4,0.0,2023,1,Sèche longue,28.07
2023-01-14,28.2,24.5,33.6,0.3,2023,1,Sèche longue,28.123333333333335
2023-01-16,28.6,24.3,32.7,0.0,2023,1,Sèche longue,28.173333333333336
2023-01-17,28.6,24.6,32.3,0.0,2023,1,Sèche longue,28.276666666666667
2023-01-20,29.3,25.0,32.2,0.0,2023,1,Sèche longue,28.35666666666667
2023-01-21,29.3,25.4,32.2,0.0,2023,1,Sèche longue,28.396666666666665
2023-01-22,28.9,25.8,30.4,0.0,2023,1,Sèche longue,28.456666666666667
2023-01-24,29.2,26.2,32.2,0.0,2023,1,Sèche longue,28.529999999999998
2023-01-25,29.1,27.1,32.1,0.0,2023,1,Sèche longue,28.656666666666663
2023-01-26,29.3,28.0,32.0,0.0,2023,1,Sèche longue,28.756666666666664
2023-01-27,29.3,27.75,32.0,0.0,2023,1,Sèche longue,28.85
2023-01-28,28.7,27.5,31.0,0.0,2023,1,Sèche longue,28.946666666666665
2023-01-29,29.1,27.25,31.8,0.0,2023,1,Sèche longue,28.973333333333336
2023-01-31,28.3,27.0,31.5,0.0,2023,1,Sèche longue,28.99666666666667
2023-02-01,28.2,24.3,31.3,0.0,2023,2,Sèche longue,29.05
2023-02-02,29.9,24.950000000000003,32.2,0.0,2023,2,Sèche longue,29.076666666666668
2023-02-03,29.2,25.6,32.2,0.0,2023,2,Sèche longue,29.133333333333333
2023-02-05,29.9,25.26666666666667,32.3,0.0,2023,2,Sèche longue,29.14333333333333
2023-02-06,29.5,24.933333333333334,32.2,0.0,2023,2,Sèche longue,29.12
2023-02-07,28.7,24.6,32.1,0.0,2023,2,Sèche longue,29.143333333333334
2023-02-08,29.2,25.5,32.6,0.0,2023,2,Sèche longue,29.15333333333333
2023-02-09,29.3,26.4,32.4,0.0,2023,2,Sèche longue,29.146666666666665
2023-02-10,29.6,26.366666666666667,32.2,0.0,2023,2,Sèche longue,29.19666666666667
2023-02-11,29.4,26.333333333333332,32.4,0.0,2023,2,Sèche longue,29.236666666666668
2023-02-15,29.4,26.3,33.2,0.0,2023,2,Sèche longue,29.29
2023-02-16,29.8,25.9,35.3,0.0,2023,2,Sèche longue,29.256666666666668
2023-02-18,28.6,22.8,34.0,0.0,2023,2,Sèche longue,29.193333333333335
2023-02-19,29.1,24.2,34.0,0.0,2023,2,Sèche longue,29.15666666666667
2023-02-27,30.3,24.6,32.8,0.0,2023,2,Sèche longue,29.16
2023-02-28,29.1,25.0,33.0,1.0,2023,2,Sèche longue,29.21
2023-03-01,28.9,25.6,32.5,0.3,2023,3,Sèche longue,29.266666666666666
2023-03-03,28.5,25.62,33.3,0.0,2023,3,Sèche longue,29.263333333333332
2023-03-07,27.9,25.64,31.8,0.0,2023,3,Sèche longue,29.286666666666665
2023-03-10,29.3,25.66,32.7,0.0,2023,3,Sèche longue,29.266666666666666
2023-03-11,29.6,25.68,33.2,0.0,2023,3,Sèche longue,29.283333333333335
2023-03-13,29.1,25.7,32.6,0.0,2023,3,Sèche longue,29.323333333333334
2023-03-15,30.4,25.325,33.2,0.0,2023,3,Sèche longue,29.290000000000003
2023-03-16,30.4,24.95,33.1,0.0,2023,3,Sèche longue,29.316666666666666
2023-03-17,30.7,24.575,33.5,0.0,2023,3,Sèche longue,29.316666666666666
2023-03-19,28.3,24.2,32.1,0.0,2023,3,Sèche longue,29.35666666666667
2023-03-22,27.4,23.9,31.3,5.1,2023,3,Sèche longue,29.383333333333333
2023-03-24,27.6,23.7,30.3,4.3,2023,3,Sèche longue,29.413333333333334
2023-03-26,29.2,24.233333333333334,31.6,0.0,2023,3,Sèche longue,29.436666666666667
2023-03-29,29.8,24.766666666666666,32.3,0.0,2023,3,Sèche longue,29.469999999999995
2023-03-30,29.9,25.299999999999997,32.7,0.0,2023,3,Sèche longue,29.446666666666665
2023-04-01,29.8,25.833333333333332,32.2,0.3,2023,4,Pluie longue,29.476666666666667
2023-04-03,29.9,26.366666666666667,32.1,0.0,2023,4,Pluie longue,29.48
2023-04-04,29.3,26.9,31.1,0.0,2023,4,Pluie longue,29.506666666666668
2023-04-05,30.0,25.8,32.4,0.0,2023,4,Pluie longue,29.52
2023-04-06,29.9,24.7,32.5,0.0,2023,4,Pluie longue,29.453333333333333
2023-04-09,28.2,23.6,31.0,3.0,2023,4,Pluie longue,29.37333333333333
2023-04-10,30.1,24.6,32.5,0.3,2023,4,Pluie longue,29.343333333333337
2023-04-12,29.6,25.6,32.4,0.0,2023,4,Pluie longue,29.276666666666667
2023-04-13,30.6,26.6,33.1,0.0,2023,4,Pluie longue,29.246666666666666
2023-04-14,30.2,27.6,33.1,0.0,2023,4,Pluie longue,29.21
2023-04-15,30.7,27.233333333333334,33.6,0.0,2023,4,Pluie longue,29.28666666666667
2023-04-17,29.3,26.866666666666667,32.4,0.0,2023,4,Pluie longue,29.4
2023-04-18,30.1,26.5,33.4,0.0,2023,4,Pluie longue,29.49
2023-04-20,29.6,26.5,32.4,16.0,2023,4,Pluie longue,29.47666666666667
2023-04-21,30.0,26.05,32.3,0.0,2023,4,Pluie longue,29.466666666666665
2023-04-23,29.0,25.6,31.3,0.0,2023,4,Pluie longue,29.386666666666667
2023-04-25,29.3,25.15,32.7,0.0,2023,4,Pluie longue,29.330000000000002
2023-04-28,28.3,24.7,31.3,16.5,2023,4,Pluie longue,29.30666666666667
2023-04-29,27.3,24.625,31.8,0.0,2023,4,Pluie longue,29.273333333333333
2023-04-30,27.2,24.549999999999997,30.6,10.7,2023,4,Pluie longue,29.25
2023-05-01,28.2,24.474999999999998,32.1,0.0,2023,5,Pluie longue,29.13
2023-05-02,28.4,24.4,31.6,14.5,2023,5,Pluie longue,29.089999999999996
2023-05-04,29.5,25.299999999999997,32.2,0.0,2023,5,Pluie longue,29.030000000000005
2023-05-09,29.6,26.2,32.2,0.0,2023,5,Pluie longue,29.006666666666668
2023-05-10,30.6,26.22,33.2,0.0,2023,5,Pluie longue,28.9
2023-05-11,30.8,26.24,33.4,0.0,2023,5,Pluie longue,28.806666666666665
2023-05-12,30.3,26.26,33.0,0.0,2023,5,Pluie longue,28.69
2023-05-13,28.8,26.28,33.1,0.0,2023,5,Pluie longue,28.65
2023-05-17,29.5,26.3,32.5,0.0,2023,5,Pluie longue,28.62
2023-05-20,27.5,25.65,30.2,3.6,2023,5,Pluie longue,28.54666666666667
2023-05-21,28.1,25.0,31.0,17.5,2023,5,Pluie longue,28.403333333333332
2023-05-24,29.2,25.566666666666666,31.5,15.0,2023,5,Pluie longue,28.37666666666667
2023-05-25,28.3,26.133333333333333,31.5,6.4,2023,5,Pluie longue,28.326666666666664
2023-05-26,29.3,26.7,32.3,0.8,2023,5,Pluie longue,28.326666666666668
2023-05-27,26.3,25.866666666666667,29.7,0.0,2023,5,Pluie longue,28.35
2023-05-29,27.0,25.03333333333333,29.1,0.0,2023,5,Pluie longue,28.386666666666667
2023-05-30,28.3,24.2,31.3,5.3,2023,5,Pluie longue,28.35
2023-05-31,28.9,24.0,31.7,0.0,2023,5,Pluie longue,28.323333333333334
2023-06-01,27.4,23.8,30.8,168.1,2023,6,Pluie longue,28.27
2023-06-02,27.4,24.4,30.5,22.6,2023,6,Pluie longue,28.223333333333333
2023-06-03,27.2,25.0,29.1,11.4,2023,6,Pluie longue,28.076666666666664
2023-06-04,28.1,25.6,30.6,23.1,2023,6,Pluie longue,27.93
2023-06-05,29.2,26.9,31.6,0.0,2023,6,Pluie longue,27.816666666666666
2023-06-06,27.4,24.35,31.1,0.8,2023,6,Pluie longue,27.763333333333332
2023-06-08,25.7,21.8,29.1,40.9,2023,6,Pluie longue,27.66
2023-06-09,28.2,24.5,31.4,0.0,2023,6,Pluie longue,27.636666666666663
2023-06-11,27.8,24.533333333333335,30.6,2.3,2023,6,Pluie longue,27.589999999999996
2023-06-12,28.3,24.566666666666666,31.0,0.3,2023,6,Pluie longue,27.52
2023-06-13,28.0,24.6,31.0,0.0,2023,6,Pluie longue,27.483333333333334
2023-06-14,28.3,25.1,30.6,0.0,2023,6,Pluie longue,27.386666666666667
2023-06-15,27.1,25.6,29.2,26.4,2023,6,Pluie longue,27.403333333333332
2023-06-16,27.6,25.0,30.6,3.3,2023,6,Pluie longue,27.4
2023-06-17,27.9,24.5,30.7,0.0,2023,6,Pluie longue,27.35333333333333
2023-06-18,28.2,24.0,30.7,0.3,2023,6,Pluie longue,27.303333333333335
2023-06-20,26.2,23.5,29.2,2.5,2023,6,Pluie longue,27.293333333333333
2023-06-22,26.4,24.7,29.5,9.9,2023,6,Pluie longue,27.279999999999998
2023-06-23,26.9,25.8,29.3,0.0,2023,6,Pluie longue,27.243333333333332
2023-06-25,27.2,24.4,29.2,52.8,2023,6,Pluie longue,27.24
2023-06-26,26.4,24.9,28.9,0.0,2023,6,Pluie longue,27.193333333333335
2023-06-27,26.8,24.933333333333334,29.4,0.0,2023,6,Pluie longue,27.20333333333333
2023-06-29,26.7,24.966666666666665,28.7,2.0,2023,6,Pluie longue,27.259999999999998
2023-06-30,27.1,25.0,29.6,0.0,2023,6,Pluie longue,27.19333333333333
2023-07-01,27.2,25.7,29.3,0.0,2023,7,Pluie longue,27.12
2023-07-02,26.4,25.2,28.5,0.0,2023,7,Pluie longue,26.996666666666666
2023-07-03,26.8,24.7,29.6,0.8,2023,7,Pluie longue,26.90333333333333
2023-07-04,26.9,24.85,29.8,0.0,2023,7,Pluie longue,26.836666666666666
2023-07-05,26.9,25.0,29.5,0.0,2023,7,Pluie longue,26.826666666666664
2023-07-06,27.4,24.6,30.2,0.0,2023,7,Pluie longue,26.8
2023-07-07,27.1,24.5,28.3,0.0,2023,7,Pluie longue,26.75333333333333
2023-07-08,27.0,24.400000000000002,28.4,0.5,2023,7,Pluie longue,26.71
2023-07-09,26.1,24.3,28.1,2.0,2023,7,Pluie longue,26.706666666666667
2023-07-17,28.0,26.8,30.2,0.0,2023,7,Pluie longue,26.716666666666665
2023-07-18,27.8,26.25,30.2,0.0,2023,7,Pluie longue,26.71
2023-07-19,27.7,25.700000000000003,30.2,0.0,2023,7,Pluie longue,26.696666666666665
2023-07-20,27.4,25.150000000000002,30.0,0.0,2023,7,Pluie longue,26.703333333333333
2023-07-21,26.2,24.6,29.0,21.1,2023,7,Pluie longue,26.686666666666664
2023-07-22,25.6,24.1,26.6,0.0,2023,7,Pluie longue,26.66
2023-07-23,24.6,23.6,25.3,8.4,2023,7,Pluie longue,26.633333333333333
2023-07-24,25.2,24.25,27.7,1.8,2023,7,Pluie longue,26.58
2023-07-26,26.3,24.9,29.2,0.0,2023,7,Pluie longue,26.57
2023-07-27,26.8,26.0,29.3,0.0,2023,7,Pluie longue,26.523333333333333
2023-07-28,26.8,25.9,29.3,0.0,2023,7,Pluie longue,26.533333333333335
2023-07-29,26.5,25.8,28.6,1.5,2023,7,Pluie longue,26.540000000000003
2023-07-30,26.9,25.7,29.6,0.5,2023,7,Pluie longue,26.516666666666666
2023-07-31,26.1,22.8,28.7,49.8,2023,7,Pluie longue,26.486666666666668
2023-08-02,26.7,25.8,28.7,0.0,2023,8,Sèche courte,26.480000000000004
2023-08-04,26.7,25.742105263157896,29.3,0.0,2023,8,Sèche courte,26.506666666666668
2023-08-05,26.8,25.68421052631579,29.0,0.0,2023,8,Sèche courte,26.443333333333335
2023-08-06,26.6,25.626315789473686,28.5,0.0,2023,8,Sèche courte,26.406666666666663
2023-08-07,26.3,25.568421052631578,28.8,0.0,2023,8,Sèche courte,26.29666666666667
2023-08-12,25.9,25.510526315789473,27.4,0.0,2023,8,Sèche courte,26.253333333333334
2023-08-13,26.3,25.45263157894737,28.5,0.0,2023,8,Sèche courte,26.253333333333334
2023-08-14,25.6,25.394736842105264,27.3,0.0,2023,8,Sèche courte,26.293333333333333
2023-08-16,26.1,25.33684210526316,28.9,1.0,2023,8,Sèche courte,26.38
2023-08-18,25.4,25.278947368421054,27.3,0.0,2023,8,Sèche courte,26.39666666666667
2023-08-21,27.2,25.221052631578946,29.3,0.3,2023,8,Sèche courte,26.413333333333334
2023-08-22,27.1,25.16315789473684,29.2,0.0,2023,8,Sèche courte,26.426666666666666
2023-08-23,26.7,25.105263157894736,29.3,0.0,2023,8,Sèche courte,26.35
2023-08-24,26.2,25.04736842105263,29.5,0.0,2023,8,Sèche courte,26.313333333333336
2023-08-26,26.8,24.989473684210527,29.1,0.0,2023,8,Sèche courte,26.32333333333333
2023-08-27,26.9,24.931578947368422,29.0,0.5,2023,8,Sèche courte,26.283333333333328
2023-08-28,26.1,24.873684210526314,28.1,0.5,2023,8,Sèche courte,26.273333333333333
2023-08-30,26.7,24.81578947368421,29.4,0.0,2023,8,Sèche courte,26.279999999999998
2023-09-02,24.4,24.757894736842104,26.5,6.4,2023,9,Sèche courte,26.31
2023-09-04,26.1,24.7,28.0,7.6,2023,9,Sèche courte,26.259999999999998
2023-09-05,26.2,24.25,28.0,0.0,2023,9,Sèche courte,26.303333333333335
2023-09-07,26.8,23.799999999999997,29.3,0.3,2023,9,Sèche courte,26.37
2023-09-08,27.2,23.349999999999998,29.5,0.0,2023,9,Sèche courte,26.406666666666663
2023-09-09,25.7,22.9,29.0,48.0,2023,9,Sèche courte,26.48
2023-09-10,26.8,23.075,29.3,0.5,2023,9,Sèche courte,26.556666666666665
2023-09-11,27.2,23.25,29.4,0.0,2023,9,Sèche courte,26.646666666666665
2023-09-12,24.5,23.425,26.9,2.3,2023,9,Sèche courte,26.69
2023-09-13,25.4,23.6,27.8,22.1,2023,9,Sèche courte,26.75
2023-09-15,27.2,24.0,29.6,1.3,2023,9,Sèche courte,26.79
2023-09-16,24.9,24.400000000000002,26.9,0.8,2023,9,Sèche courte,26.826666666666668
2023-09-17,26.4,24.8,29.6,67.6,2023,9,Sèche courte,26.836666666666662
2023-09-18,26.9,25.9,29.1,1.0,2023,9,Sèche courte,26.86
2023-09-21,27.7,26.174999999999997,30.7,0.0,2023,9,Sèche courte,26.93
2023-09-22,25.1,26.45,27.5,0.0,2023,9,Sèche courte,26.92
2023-09-27,27.6,26.725,30.7,0.0,2023,9,Sèche courte,27.006666666666668
2023-09-28,27.9,27.0,31.0,0.0,2023,9,Sèche courte,27.076666666666668
2023-09-29,27.4,26.725,31.0,0.0,2023,9,Sèche courte,27.15
2023-09-30,27.8,26.45,30.7,4.8,2023,9,Sèche courte,27.21
2023-10-01,28.4,26.174999999999997,31.3,0.3,2023,10,Pluie courte,27.256666666666664
2023-10-02,28.1,25.9,30.8,1.3,2023,10,Pluie courte,27.353333333333335
2023-10-03,28.5,26.25,31.1,0.5,2023,10,Pluie courte,27.4
2023-10-04,28.9,26.6,31.5,0.0,2023,10,Pluie courte,27.423333333333332
2023-10-06,27.9,24.6,31.2,1.5,2023,10,Pluie courte,27.580000000000002
2023-10-08,27.3,24.700000000000003,29.2,12.7,2023,10,Pluie courte,27.70333333333333
2023-10-09,27.1,24.8,29.4,13.0,2023,10,Pluie courte,27.756666666666668
2023-10-11,27.6,24.900000000000002,30.7,3.0,2023,10,Pluie courte,27.853333333333335
2023-10-12,28.2,25.0,30.5,0.0,2023,10,Pluie courte,27.896666666666665
2023-10-13,26.4,25.1,30.9,24.4,2023,10,Pluie courte,27.913333333333334
2023-10-14,27.0,25.2,30.5,0.0,2023,10,Pluie courte,27.970000000000002
2023-10-15,28.2,25.3,31.0,0.0,2023,10,Pluie courte,28.10666666666667
2023-10-16,28.4,25.450000000000003,31.3,0.0,2023,10,Pluie courte,28.176666666666666
2023-10-19,28.6,25.6,31.6,0.0,2023,10,Pluie courte,28.2
2023-10-20,28.6,25.614285714285714,31.6,0.0,2023,10,Pluie courte,28.21
2023-10-22,28.6,25.62857142857143,31.6,0.0,2023,10,Pluie courte,28.236666666666668
2023-10-23,28.2,25.642857142857142,30.3,0.0,2023,10,Pluie courte,28.263333333333332
2023-10-24,27.9,25.65714285714286,30.5,0.0,2023,10,Pluie courte,28.27333333333333
2023-10-25,29.2,25.67142857142857,31.6,0.0,2023,10,Pluie courte,28.27
2023-10-26,29.1,25.685714285714287,31.6,0.0,2023,10,Pluie courte,28.293333333333333
2023-10-28,28.8,25.7,31.6,1.8,2023,10,Pluie courte,28.353333333333335
2023-10-30,27.8,25.0,30.6,0.0,2023,10,Pluie courte,28.416666666666668
2023-10-31,27.7,24.3,30.1,19.1,2023,10,Pluie courte,28.366666666666667
2023-11-01,27.4,26.1,31.2,0.0,2023,11,Sèche longue,28.42
2023-11-02,29.4,27.9,31.5,0.0,2023,11,Sèche longue,28.453333333333333
2023-11-03,29.2,27.099999999999998,32.0,0.0,2023,11,Sèche longue,28.543333333333333
2023-11-04,29.7,26.299999999999997,32.0,0.0,2023,11,Sèche longue,28.623333333333335
2023-11-05,28.6,25.5,31.7,22.1,2023,11,Sèche longue,28.663333333333334
2023-11-07,27.7,24.7,31.4,16.0,2023,11,Sèche longue,28.676666666666666
2023-11-08,28.6,25.7,31.7,0.0,2023,11,Sèche longue,28.689999999999998
2023-11-09,29.2,25.333333333333332,31.3,0.0,2023,11,Sèche longue,28.723333333333336
2023-11-10,28.4,24.96666666666667,32.0,0.0,2023,11,Sèche longue,28.75
2023-11-16,28.4,24.6,31.2,0.3,2023,11,Sèche longue,28.803333333333335
2023-11-20,29.6,26.8,32.1,0.0,2023,11,Sèche longue,28.853333333333335
2023-11-23,29.7,26.525,32.5,0.0,2023,11,Sèche longue,28.819999999999997
2023-11-24,29.2,26.25,31.1,0.0,2023,11,Sèche longue,28.776666666666667
2023-11-26,25.6,25.975,27.0,0.0,2023,11,Sèche longue,28.753333333333334
2023-11-29,29.2,25.7,32.1,0.0,2023,11,Sèche longue,28.77
2023-12-01,29.2,25.7,32.1,0.0,2023,12,Sèche longue,28.81
2023-12-02,29.1,25.7,32.6,0.0,2023,12,Sèche longue,28.85
2023-12-03,29.4,25.7,32.4,0.0,2023,12,Sèche longue,28.84
2023-12-05,29.4,25.7,32.5,0.0,2023,12,Sèche longue,28.84333333333333
2023-12-06,28.8,25.7,32.3,0.0,2023,12,Sèche longue,28.826666666666668
2023-12-07,29.0,25.7,32.0,0.0,2023,12,Sèche longue,28.823333333333334
2023-12-08,29.6,25.85,32.4,0.5,2023,12,Sèche longue,28.846666666666668
2023-12-09,29.4,26.0,32.5,0.0,2023,12,Sèche longue,28.85333333333333
2023-12-10,29.8,25.95,32.7,0.0,2023,12,Sèche longue,28.860000000000003
2023-12-11,29.4,25.9,33.2,0.0,2023,12,Sèche longue,28.92666666666667
2023-12-12,28.2,25.9,31.0,0.0,2023,12,Sèche longue,28.973333333333333
2023-12-13,27.8,22.8,33.1,0.0,2023,12,Sèche longue,28.966666666666665
2023-12-14,28.1,22.2,34.5,0.0,2023,12,Sèche longue,28.966666666666665
2023-12-15,28.3,22.0,33.9,0.0,2023,12,Sèche longue,28.986666666666665
2023-12-17,28.9,24.5,32.7,0.0,2023,12,Sèche longue,29.12
2023-12-19,28.6,24.2,32.4,0.0,2023,12,Sèche longue,29.133333333333333
2023-12-20,29.1,25.7,34.5,0.0,2023,12,Sèche longue,29.136666666666663
2023-12-22,29.3,21.4,34.5,0.0,2023,12,Sèche longue,29.136666666666667
2023-12-24,29.2,24.9,34.1,0.0,2023,12,Sèche longue,29.13
2023-12-25,28.5,24.7,33.3,0.0,2023,12,Sèche longue,29.16
2023-12-27,28.4,24.5,33.0,0.0,2023,12,Sèche longue,29.21333333333333
2023-12-28,28.8,25.0,33.2,0.0,2023,12,Sèche longue,29.21333333333333
2023-12-29,29.4,25.2,34.2,0.0,2023,12,Sèche longue,29.166666666666668
2024-01-03,30.4,26.1,33.1,0.0,2024,1,Sèche longue,29.12
2024-01-07,29.8,27.0,33.3,0.0,2024,1,Sèche longue,29.08
2024-01-09,29.4,27.0,32.1,0.0,2024,1,Sèche longue,29.06
2024-01-11,29.7,27.0,33.4,0.0,2024,1,Sèche longue,29.10666666666667
2024-01-12,29.8,26.3,33.0,0.0,2024,1,Sèche longue,29.156666666666663
2024-01-13,29.6,26.4,33.0,0.0,2024,1,Sèche longue,29.2
2024-01-14,29.6,26.3,33.3,0.0,2024,1,Sèche longue,29.220000000000002
2024-01-15,29.3,26.5,32.8,0.0,2024,1,Sèche longue,29.2
2024-01-19,29.1,26.12,32.2,0.0,2024,1,Sèche longue,29.19
2024-01-21,29.2,25.740000000000002,33.0,0.0,2024,1,Sèche longue,29.189999999999998
2024-01-23,30.3,25.36,33.2,0.0,2024,1,Sèche longue,29.196666666666665
2024-01-24,30.4,24.98,33.0,0.0,2024,1,Sèche longue,29.23
2024-01-26,29.0,24.6,34.6,0.0,2024,1,Sèche longue,29.3
2024-01-27,28.2,22.4,34.0,0.0,2024,1,Sèche longue,29.373333333333335
2024-01-28,28.0,22.6,34.1,0.0,2024,1,Sèche longue,29.39666666666667
2024-01-29,28.6,23.0,33.8,0.0,2024,1,Sèche longue,29.413333333333334
2024-01-30,28.8,24.7,33.2,0.0,2024,1,Sèche longue,29.403333333333332
2024-02-01,29.6,27.8,33.0,0.0,2024,2,Sèche longue,29.4
2024-02-03,29.3,26.1,34.5,0.0,2024,2,Sèche longue,29.410000000000004
2024-02-04,29.4,24.4,35.0,0.0,2024,2,Sèche longue,29.44333333333333
2024-02-05,28.9,23.7,35.0,0.0,2024,2,Sèche longue,29.47666666666667
2024-02-06,28.3,21.9,34.3,0.0,2024,2,Sèche longue,29.513333333333332
2024-02-08,28.3,22.6,33.0,0.0,2024,2,Sèche longue,29.56
2024-02-09,29.1,25.9,32.2,0.0,2024,2,Sèche longue,29.603333333333335
2024-02-11,29.5,26.02,32.5,0.0,2024,2,Sèche longue,29.62
2024-02-12,30.2,26.14,32.8,0.0,2024,2,Sèche longue,29.616666666666667
2024-02-13,30.6,26.259999999999998,33.3,0.0,2024,2,Sèche longue,29.586666666666666
2024-02-14,30.6,26.38,33.5,0.0,2024,2,Sèche longue,29.55666666666667
2024-02-16,29.5,26.5,32.2,0.0,2024,2,Sèche longue,29.576666666666668
2024-02-17,29.9,28.0,32.8,0.0,2024,2,Sèche longue,29.633333333333333
2024-02-18,30.1,27.8,33.1,0.0,2024,2,Sèche longue,29.703333333333333
2024-02-22,29.7,27.825,33.6,0.0,2024,2,Sèche longue,29.753333333333334
2024-02-24,29.7,27.85,33.3,0.0,2024,2,Sèche longue,29.803333333333335
2024-02-25,30.7,27.875,33.4,0.0,2024,2,Sèche longue,29.813333333333333
2024-02-26,30.8,27.9,33.4,0.0,2024,2,Sèche longue,29.860000000000003
2024-02-27,30.7,27.925,33.3,0.0,2024,2,Sèche longue,29.91
2024-02-28,31.0,27.95,33.6,0.0,2024,2,Sèche longue,29.973333333333333
2024-02-29,30.6,27.975,33.2,0.0,2024,2,Sèche longue,30.040000000000003
2024-03-02,29.6,28.0,32.2,0.0,2024,3,Sèche longue,30.12333333333333
2024-03-05,29.1,27.3,31.7,0.0,2024,3,Sèche longue,30.160000000000004
2024-03-06,29.4,26.599999999999998,32.1,0.0,2024,3,Sèche longue,30.183333333333334
2024-03-07,29.5,25.9,32.4,0.0,2024,3,Sèche longue,30.123333333333335
2024-03-08,29.6,26.75,32.3,0.0,2024,3,Sèche longue,30.113333333333333
2024-03-10,29.9,27.6,32.1,0.0,2024,3,Sèche longue,30.13
2024-03-11,30.1,27.275000000000002,33.1,0.0,2024,3,Sèche longue,30.086666666666662
2024-03-12,30.1,26.950000000000003,33.2,0.0,2024,3,Sèche longue,30.113333333333333
2024-03-14,30.3,26.625,33.1,0.0,2024,3,Sèche longue,30.106666666666666
